"AKR","ìXï‹ñº","ì˙ït","ìVãC","îÑè„","ñ⁄ïWíBê¨ó¶","ëOîNìØójì˙î‰","ãqêî","ãqíPâø","êlåèîÔó¶","å¥âøó¶"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-12","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-13","ê∞","185","0.0%","0.4%","2","92","4564.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-14","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-15","ì‹","69698","0.0%","93.8%","48","1452","23.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-16","ê∞","88206","0.0%","108.6%","70","1260","11.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-18","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-19","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-21","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-22","ê∞","95135","0.0%","128.1%","72","1321","16.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-23","ê∞","118586","0.0%","146.0%","95","1248","8.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-24","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-25","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-26","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-27","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-29","ì‹","108660","0.0%","146.3%","89","1220","1.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-04-30","ì‹","88107","0.0%","108.4%","69","1276","15.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-02","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-03","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-04","ê∞","2040","0.0%","0.0%","1","2040","73.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-06","ê∞","86055","0.0%","111.1%","74","1162","18.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-07","âJ","71759","0.0%","86.5%","56","1281","22.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-08","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-09","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-11","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-12","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-13","ê∞","82642","0.0%","106.7%","70","1180","19.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-14","âJ","103792","0.0%","125.1%","80","1297","15.3%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-15","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-16","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-18","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-19","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-20","ê∞","81730","0.0%","105.5%","66","1238","21.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-21","ì‹","91458","0.0%","110.3%","71","1288","17.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-22","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-23","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-24","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-25","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-26","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-27","ê∞","98094","0.0%","126.6%","80","1226","16.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-28","ê∞","102643","0.0%","123.8%","75","1368","15.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-29","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-30","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-05-31","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-01","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-02","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-03","ê∞","72778","0.0%","81.9%","65","1119","21.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-04","ê∞","93026","0.0%","106.9%","83","1120","12.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-06","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-07","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-08","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-09","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-10","ê∞","90370","0.0%","101.7%","81","1115","8.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-11","ì‹","74529","0.0%","85.6%","60","1242","20.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-12","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-13","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-14","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-15","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-16","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-17","ê∞","59008","0.0%","66.4%","48","1229","26.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-18","ê∞","71958","0.0%","82.7%","69","1042","20.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-19","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-21","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-22","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-23","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-24","ì‹","75007","0.0%","84.4%","57","1315","21.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-25","ê∞","70009","0.0%","80.4%","59","1186","10.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-26","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-27","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-28","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-29","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-06-30","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-01","âJ","65325","0.0%","89.0%","64","1020","24.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-02","ê∞","75128","0.0%","91.0%","66","1138","21.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-03","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-05","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-06","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-07","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-08","ì‹","69654","0.0%","94.9%","46","1514","11.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-09","ê∞","65759","0.0%","79.7%","57","1153","12.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-11","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-12","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-13","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-14","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-15","ê∞","80494","0.0%","109.6%","61","1319","19.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-16","ê∞","52774","0.0%","63.9%","39","1353","29.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-18","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-19","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-21","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-22","ê∞","66398","0.0%","90.4%","51","1301","24.1%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-23","ê∞","67169","0.0%","81.4%","56","1199","16.1%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-24","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-25","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-26","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-27","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-29","ê∞","50988","0.0%","69.4%","43","1185","31.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-30","ê∞","76679","0.0%","92.9%","54","1419","10.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-07-31","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-02","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-03","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-05","ê∞","50042","0.0%","141.4%","42","1191","21.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-06","ì‹","80601","0.0%","194.5%","52","1550","3.3%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-07","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-08","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-09","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-11","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-12","ê∞","100600","0.0%","284.2%","69","1457","17.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-13","ì‹","76051","0.0%","183.5%","55","1382","3.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-14","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-15","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-16","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-18","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-19","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-21","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-22","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-23","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-24","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-25","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-26","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-27","ì‹","2831","0.0%","6.8%","1","2831","94.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-29","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-30","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-08-31","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-02","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-03","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-04","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-06","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-07","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-08","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-09","ê∞","3371","0.0%","9.3%","1","3371","119.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-11","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-12","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-13","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-14","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-15","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-16","ê∞","79073","0.0%","219.5%","62","1275","5.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-17","ê∞","88613","0.0%","183.9%","66","1342","4.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-18","ê∞","0","0.0%","0.0%","2","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-19","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-20","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-21","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-22","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-23","ì‹","84323","0.0%","234.1%","64","1317","21.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-24","ê∞","90895","0.0%","188.6%","69","1317","19.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-25","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-26","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-27","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-29","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-09-30","ê∞","85477","0.0%","237.3%","62","1378","22.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-01","ì‹","82472","0.0%","99.6%","65","1268","20.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-02","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-03","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-04","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-06","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-07","ì‹","85332","0.0%","115.7%","59","1446","18.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-08","ì‹","88244","0.0%","106.6%","65","1357","18.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-09","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-10","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-11","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-12","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-13","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-14","ì‹","81648","0.0%","110.7%","62","1316","20.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-15","ê∞","45143","0.0%","54.5%","35","1289","21.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-16","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-18","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-19","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-20","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-21","ê∞","93601","0.0%","126.9%","67","1397","17.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2023-10-22","ê∞","90524","0.0%","109.4%","72","1257","17.8%","0.0%"
